"individual_id","household_id","ea_id","rural","pw","saq01","saq02","saq03","saq06","saq07","saq08","hh_s3q00","saq04","saq05","hh_s3q01","hh_s3q02","hh_s3q03","hh_s3q04","hh_s3q05","hh_s3q06","hh_s3q07","hh_s3q08","hh_s3q09","hh_s3q10","hh_s3q11a","hh_s3q11b","hh_s3q11c","hh_s3q11d","hh_s3q11e","hh_s3q11f","hh_s3q12","hh_s3q13","hh_s3q14","hh_s3q15","hh_s3q16","hh_s3q17","hh_s3q18","hh_s3q19","hh_s3q20","hh_s3q21_a","hh_s3q21_b","hh_s3q21_c","hh_s3q22","hh_s3q23","hh_s3q24"
"0509010280209701","05090102802097","05090102802",1,512.778991699219,5,9,1,28,2,97,1,8,88,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
"0509010280210801","05090102802108","05090102802",1,512.778991699219,5,9,1,28,2,108,1,8,88,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
"0509010280212201","05090102802122","05090102802",1,512.778991699219,5,9,1,28,2,122,1,8,88,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
"0509010280212701","05090102802127","05090102802",1,1740.6259765625,5,9,1,28,2,127,1,8,88,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
"0509010280213401","05090102802134","05090102802",1,512.778991699219,5,9,1,28,2,134,1,8,88,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
"0509020120100101","05090201201001","05090201201",1,1211.82995605469,5,9,2,12,1,1,1,8,88,2,,,2,,5,1,3,2,,,,,,,,2,1,1,1,1,1,1,2,,,,,,,
"0509020120100102","05090201201001","05090201201",1,1211.82995605469,5,9,2,12,1,1,2,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120100103","05090201201001","05090201201",1,1211.82995605469,5,9,2,12,1,1,3,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120100104","05090201201001","05090201201",1,1211.82995605469,5,9,2,12,1,1,4,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120100105","05090201201001","05090201201",1,1211.82995605469,5,9,2,12,1,1,5,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,15,10,2000,17.1000003814697,10.8000001907349,1
"0509020120100106","05090201201001","05090201201",1,1211.82995605469,5,9,2,12,1,1,6,8,88,1,2,0,1,2,,1,3,2,,,,,,,,1,1,1,1,1,1,2,,1,9,8,2002,12.3000001907349,94,1
"0509020120100301","05090201201003","05090201201",1,1211.82995605469,5,9,2,12,1,3,1,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120100302","05090201201003","05090201201",1,1211.82995605469,5,9,2,12,1,3,2,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120100303","05090201201003","05090201201",1,1211.82995605469,5,9,2,12,1,3,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120100304","05090201201003","05090201201",1,1211.82995605469,5,9,2,12,1,3,4,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120100305","05090201201003","05090201201",1,1211.82995605469,5,9,2,12,1,3,5,8,88,2,,,2,,5,2,,2,,,,,,,,2,1,1,1,1,1,1,2,2,,,,,,
"0509020120100401","05090201201004","05090201201",1,1211.82995605469,5,9,2,12,1,4,1,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120100402","05090201201004","05090201201",1,1211.82995605469,5,9,2,12,1,4,2,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120100403","05090201201004","05090201201",1,1211.82995605469,5,9,2,12,1,4,3,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,16,7,2000,16.8999996185303,108,1
"0509020120100404","05090201201004","05090201201",1,1211.82995605469,5,9,2,12,1,4,4,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,12,6,2001,10.6999998092651,89,1
"0509020120100405","05090201201004","05090201201",1,1211.82995605469,5,9,2,12,1,4,5,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,9,2,2003,2.40000009536743,68,1
"0509020120100701","05090201201007","05090201201",1,1211.82995605469,5,9,2,12,1,7,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120100702","05090201201007","05090201201",1,1211.82995605469,5,9,2,12,1,7,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120100703","05090201201007","05090201201",1,1211.82995605469,5,9,2,12,1,7,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120100704","05090201201007","05090201201",1,1211.82995605469,5,9,2,12,1,7,4,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120100705","05090201201007","05090201201",1,1211.82995605469,5,9,2,12,1,7,5,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120100706","05090201201007","05090201201",1,1211.82995605469,5,9,2,12,1,7,6,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120100707","05090201201007","05090201201",1,1211.82995605469,5,9,2,12,1,7,7,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120100708","05090201201007","05090201201",1,1211.82995605469,5,9,2,12,1,7,8,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,7,1,2001,14.1999998092651,102,1
"0509020120100709","05090201201007","05090201201",1,1211.82995605469,5,9,2,12,1,7,9,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,4,4,2003,8.19999980926514,86,1
"0509020120100710","05090201201007","05090201201",1,1211.82995605469,5,9,2,12,1,7,10,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120101001","05090201201010","05090201201",1,1211.82995605469,5,9,2,12,1,10,1,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120101002","05090201201010","05090201201",1,1211.82995605469,5,9,2,12,1,10,2,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120101003","05090201201010","05090201201",1,1211.82995605469,5,9,2,12,1,10,3,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,11,6,2000,10.5,88,1
"0509020120101004","05090201201010","05090201201",1,1211.82995605469,5,9,2,12,1,10,4,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,10,4,2002,9.80000019073486,82,1
"0509020120101301","05090201201013","05090201201",1,1211.82995605469,5,9,2,12,1,13,1,8,88,2,,,2,,5,2,,2,,,,,,,,2,2,1,1,1,1,1,2,2,,,,,,
"0509020120101302","05090201201013","05090201201",1,1211.82995605469,5,9,2,12,1,13,2,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120101601","05090201201016","05090201201",1,1211.82995605469,5,9,2,12,1,16,1,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120101602","05090201201016","05090201201",1,1211.82995605469,5,9,2,12,1,16,2,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120101603","05090201201016","05090201201",1,1211.82995605469,5,9,2,12,1,16,3,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120101604","05090201201016","05090201201",1,1211.82995605469,5,9,2,12,1,16,4,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120101605","05090201201016","05090201201",1,1211.82995605469,5,9,2,12,1,16,5,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120101901","05090201201019","05090201201",1,1211.82995605469,5,9,2,12,1,19,1,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120101902","05090201201019","05090201201",1,1211.82995605469,5,9,2,12,1,19,2,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120101903","05090201201019","05090201201",1,1211.82995605469,5,9,2,12,1,19,3,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,7,4,2000,13,104,1
"0509020120101904","05090201201019","05090201201",1,1211.82995605469,5,9,2,12,1,19,4,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,2,6,2002,8,78,1
"0509020120102201","05090201201022","05090201201",1,1211.82995605469,5,9,2,12,1,22,1,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120102202","05090201201022","05090201201",1,1211.82995605469,5,9,2,12,1,22,2,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120102501","05090201201025","05090201201",1,302.957489013672,5,9,2,12,1,25,1,8,88,2,,,2,,2,2,,2,,,,,,,,1,1,1,1,1,1,2,,,,,,,,
"0509020120102502","05090201201025","05090201201",1,302.957489013672,5,9,2,12,1,25,2,8,88,2,,,2,,2,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,8,3,2003,6.90000009536743,71,1
"0509020120102601","05090201201026","05090201201",1,1211.82995605469,5,9,2,12,1,26,1,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120102602","05090201201026","05090201201",1,1211.82995605469,5,9,2,12,1,26,2,8,88,2,,,2,,5,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120102603","05090201201026","05090201201",1,1211.82995605469,5,9,2,12,1,26,3,8,88,2,,,2,,2,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,14,9,2003,7.5,61,1
"0509020120102801","05090201201028","05090201201",1,1211.82995605469,5,9,2,12,1,28,1,8,88,2,,,2,,2,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120102802","05090201201028","05090201201",1,1211.82995605469,5,9,2,12,1,28,2,8,88,2,,,2,,2,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509020120102803","05090201201028","05090201201",1,1211.82995605469,5,9,2,12,1,28,3,8,88,2,,,2,,2,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,14,3,2003,7.69999980926514,75,1
"0509030200100201","05090302001002","05090302001",1,909.205749511719,5,9,3,20,1,2,1,8,88,2,,,2,,1,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200100202","05090302001002","05090302001",1,909.205749511719,5,9,3,20,1,2,2,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200100203","05090302001002","05090302001",1,909.205749511719,5,9,3,20,1,2,3,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200100204","05090302001002","05090302001",1,909.205749511719,5,9,3,20,1,2,4,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,21,4,2001,11,95,1
"0509030200101201","05090302001012","05090302001",1,909.205749511719,5,9,3,20,1,12,1,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,2,1,1,1,1,2,2,,,,,,
"0509030200101202","05090302001012","05090302001",1,909.205749511719,5,9,3,20,1,12,2,8,88,1,1,10,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200101203","05090302001012","05090302001",1,909.205749511719,5,9,3,20,1,12,3,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200101204","05090302001012","05090302001",1,909.205749511719,5,9,3,20,1,12,4,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200101205","05090302001012","05090302001",1,909.205749511719,5,9,3,20,1,12,5,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200101206","05090302001012","05090302001",1,909.205749511719,5,9,3,20,1,12,6,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200101207","05090302001012","05090302001",1,909.205749511719,5,9,3,20,1,12,7,8,88,1,1,7,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200101401","05090302001014","05090302001",1,909.205749511719,5,9,3,20,1,14,1,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200101402","05090302001014","05090302001",1,909.205749511719,5,9,3,20,1,14,2,8,88,2,,,2,,1,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200102001","05090302001020","05090302001",1,909.205749511719,5,9,3,20,1,20,1,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,2,2,1,1,1,2,2,,,,,,
"0509030200102002","05090302001020","05090302001",1,909.205749511719,5,9,3,20,1,20,2,8,88,1,1,10,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200102003","05090302001020","05090302001",1,909.205749511719,5,9,3,20,1,20,3,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200102004","05090302001020","05090302001",1,909.205749511719,5,9,3,20,1,20,4,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200102005","05090302001020","05090302001",1,909.205749511719,5,9,3,20,1,20,5,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200102006","05090302001020","05090302001",1,909.205749511719,5,9,3,20,1,20,6,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200102007","05090302001020","05090302001",1,909.205749511719,5,9,3,20,1,20,7,8,88,1,1,7,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200102008","05090302001020","05090302001",1,909.205749511719,5,9,3,20,1,20,8,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,24,2,2000,14,100,1
"0509030200102009","05090302001020","05090302001",1,909.205749511719,5,9,3,20,1,20,9,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,11,2,2002,7.40000009536743,73,1
"0509030200102601","05090302001026","05090302001",1,909.205749511719,5,9,3,20,1,26,1,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200102602","05090302001026","05090302001",1,909.205749511719,5,9,3,20,1,26,2,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200102603","05090302001026","05090302001",1,909.205749511719,5,9,3,20,1,26,3,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200102604","05090302001026","05090302001",1,909.205749511719,5,9,3,20,1,26,4,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,26,4,2001,10.1000003814697,78,1
"0509030200102605","05090302001026","05090302001",1,909.205749511719,5,9,3,20,1,26,5,8,88,1,2,15,1,3,,1,1,2,,,,,,,,1,1,1,1,1,1,2,,1,29,4,2003,7.40000009536743,70,1
"0509030200103201","05090302001032","05090302001",1,909.205749511719,5,9,3,20,1,32,1,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200103202","05090302001032","05090302001",1,909.205749511719,5,9,3,20,1,32,2,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200103203","05090302001032","05090302001",1,909.205749511719,5,9,3,20,1,32,3,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200103204","05090302001032","05090302001",1,909.205749511719,5,9,3,20,1,32,4,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200103205","05090302001032","05090302001",1,909.205749511719,5,9,3,20,1,32,5,8,88,1,1,10,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200103206","05090302001032","05090302001",1,909.205749511719,5,9,3,20,1,32,6,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200103207","05090302001032","05090302001",1,909.205749511719,5,9,3,20,1,32,7,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200103208","05090302001032","05090302001",1,909.205749511719,5,9,3,20,1,32,8,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,27,9,2000,13.5,96,1
"0509030200103209","05090302001032","05090302001",1,909.205749511719,5,9,3,20,1,32,9,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,11,5,2002,8.5,79,1
"0509030200103210","05090302001032","05090302001",1,909.205749511719,5,9,3,20,1,32,10,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,7,11,2003,5.09999990463257,56,1
"0509030200104401","05090302001044","05090302001",1,909.205749511719,5,9,3,20,1,44,1,8,88,1,9,10,1,3,,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200104402","05090302001044","05090302001",1,909.205749511719,5,9,3,20,1,44,2,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200104403","05090302001044","05090302001",1,909.205749511719,5,9,3,20,1,44,3,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200104404","05090302001044","05090302001",1,909.205749511719,5,9,3,20,1,44,4,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200104405","05090302001044","05090302001",1,909.205749511719,5,9,3,20,1,44,5,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200104406","05090302001044","05090302001",1,909.205749511719,5,9,3,20,1,44,6,8,88,1,1,5,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200104407","05090302001044","05090302001",1,909.205749511719,5,9,3,20,1,44,7,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200104408","05090302001044","05090302001",1,909.205749511719,5,9,3,20,1,44,8,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,1,5,2001,10,87,1
"0509030200105001","05090302001050","05090302001",1,909.205749511719,5,9,3,20,1,50,1,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200105002","05090302001050","05090302001",1,909.205749511719,5,9,3,20,1,50,2,8,88,1,1,7,1,3,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200105003","05090302001050","05090302001",1,909.205749511719,5,9,3,20,1,50,3,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200105004","05090302001050","05090302001",1,909.205749511719,5,9,3,20,1,50,4,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200105005","05090302001050","05090302001",1,909.205749511719,5,9,3,20,1,50,5,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200105601","05090302001056","05090302001",1,909.205749511719,5,9,3,20,1,56,1,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200105602","05090302001056","05090302001",1,909.205749511719,5,9,3,20,1,56,2,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200105603","05090302001056","05090302001",1,909.205749511719,5,9,3,20,1,56,3,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030200105604","05090302001056","05090302001",1,909.205749511719,5,9,3,20,1,56,4,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260200101","05090302602001","05090302602",1,986.299133300781,5,9,3,26,2,1,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260200102","05090302602001","05090302602",1,986.299133300781,5,9,3,26,2,1,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260200103","05090302602001","05090302602",1,986.299133300781,5,9,3,26,2,1,3,8,88,1,1,7,1,2,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260200104","05090302602001","05090302602",1,986.299133300781,5,9,3,26,2,1,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260200105","05090302602001","05090302602",1,986.299133300781,5,9,3,26,2,1,5,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260200106","05090302602001","05090302602",1,986.299133300781,5,9,3,26,2,1,6,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,20,9,2001,10,84,1
"0509030260200301","05090302602003","05090302602",1,505.794403076172,5,9,3,26,2,3,1,8,88,2,,,1,2,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260200801","05090302602008","05090302602",1,986.299133300781,5,9,3,26,2,8,1,8,88,1,1,5,1,2,,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260200802","05090302602008","05090302602",1,986.299133300781,5,9,3,26,2,8,2,8,88,1,1,6,1,2,,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260200803","05090302602008","05090302602",1,986.299133300781,5,9,3,26,2,8,3,8,88,1,1,6,1,2,,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260200804","05090302602008","05090302602",1,986.299133300781,5,9,3,26,2,8,4,8,88,1,1,5,1,2,,1,1,2,,,,,,,,1,1,1,1,1,1,2,,1,8,3,2000,13,96,1
"0509030260200805","05090302602008","05090302602",1,986.299133300781,5,9,3,26,2,8,5,8,88,1,1,5,1,2,,1,1,2,,,,,,,,1,1,1,1,1,1,2,,1,11,9,2001,9.60000038146973,81,1
"0509030260201601","05090302602016","05090302602",1,986.299133300781,5,9,3,26,2,16,1,8,88,1,1,10,1,2,,1,4,1,2,,,,,,,3,3,3,3,2,1,1,2,2,,,,,,
"0509030260202301","05090302602023","05090302602",1,986.299133300781,5,9,3,26,2,23,1,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260202302","05090302602023","05090302602",1,986.299133300781,5,9,3,26,2,23,2,8,88,2,,,2,,1,1,3,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260202303","05090302602023","05090302602",1,986.299133300781,5,9,3,26,2,23,3,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260202304","05090302602023","05090302602",1,986.299133300781,5,9,3,26,2,23,4,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260202305","05090302602023","05090302602",1,986.299133300781,5,9,3,26,2,23,5,8,88,2,,,2,,1,1,3,2,,,,,,,,1,1,1,1,1,1,2,,1,20,1,2000,11.8999996185303,100,1
"0509030260202306","05090302602023","05090302602",1,986.299133300781,5,9,3,26,2,23,6,8,88,1,1,2,1,2,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,1,3,8,2003,8,73,1
"0509030260202901","05090302602029","05090302602",1,986.299133300781,5,9,3,26,2,29,1,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260202902","05090302602029","05090302602",1,986.299133300781,5,9,3,26,2,29,2,8,88,2,,,1,2,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260202903","05090302602029","05090302602",1,986.299133300781,5,9,3,26,2,29,3,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,16,12,1999,15.6999998092651,101,1
"0509030260202904","05090302602029","05090302602",1,986.299133300781,5,9,3,26,2,29,4,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,11,11,2001,11.3999996185303,89,1
"0509030260202905","05090302602029","05090302602",1,986.299133300781,5,9,3,26,2,29,5,8,88,2,,,1,1,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,1,15,10,2004,,,5
"0509030260203501","05090302602035","05090302602",1,986.299133300781,5,9,3,26,2,35,1,8,88,1,9,7,1,1,,1,2,2,,,,,,,,2,1,2,1,1,1,1,2,2,,,,,,
"0509030260203502","05090302602035","05090302602",1,986.299133300781,5,9,3,26,2,35,2,8,88,1,9,14,2,,1,1,1,2,,,,,,,,2,1,2,1,1,1,1,2,2,,,,,,
"0509030260203503","05090302602035","05090302602",1,986.299133300781,5,9,3,26,2,35,3,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260203504","05090302602035","05090302602",1,986.299133300781,5,9,3,26,2,35,4,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,13,11,1999,12.6000003814697,93,1
"0509030260204101","05090302602041","05090302602",1,986.299133300781,5,9,3,26,2,41,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260204102","05090302602041","05090302602",1,986.299133300781,5,9,3,26,2,41,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260204103","05090302602041","05090302602",1,986.299133300781,5,9,3,26,2,41,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260204104","05090302602041","05090302602",1,986.299133300781,5,9,3,26,2,41,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260204105","05090302602041","05090302602",1,986.299133300781,5,9,3,26,2,41,5,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0509030260204106","05090302602041","05090302602",1,986.299133300781,5,9,3,26,2,41,6,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,10,3,1999,18.5,107,1
"0509030260204107","05090302602041","05090302602",1,986.299133300781,5,9,3,26,2,41,7,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,6,8,2001,13.1000003814697,102,1
"0509030260204108","05090302602041","05090302602",1,986.299133300781,5,9,3,26,2,41,8,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,28,4,2003,8,73,1
"0509030260204701","05090302602047","05090302602",1,986.299133300781,5,9,3,26,2,47,1,8,88,2,,,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
